date,UKR_IP_YOY,UKR_CPI_YOY,EA_IP_YOY,EA_HICP_YOY,dlog_uah_usd,dlog_uah_eur,dlog_oil,dlog_wheat,NBU_POLICY_RATE,ECB_REFI_RATE,CRISIS_0809,CRISIS_1415,WAR_2022PLUS,POST_2016_IT
2005-09-01,0.4590665646518888,13.878220701546962,1.8811881188118829,2.590909090909091,0.0,-0.001258427006479934,-0.0032824909265745106,0.06699829957487591,9.5,4.25,0,0,0,0
2005-10-01,1.6534867002156783,12.429671905930405,1.3779527559055094,2.372727272727273,0.0,-0.020927351549864692,-0.05845558003331597,0.0495807064506808,9.5,4.25,0,0,0,0
2005-11-01,2.0285499624342673,11.987035402363766,3.482587064676612,2.2363636363636363,0.0,-0.018410554591456574,-0.05551742774627311,-0.04080519019815654,9.5,4.25,0,0,0,0
2005-12-01,5.3375196232338995,10.346600313461995,3.592814371257469,2.2545454545454544,0.0,0.003804731638513026,0.024883077181717894,0.020425337930148224,9.5,4.25,0,0,0,0
2006-01-01,-2.813299232736566,9.80408998743707,2.1653543307086576,2.3454545454545452,0.0,0.01950928928641371,0.10148435231203745,0.016403703888369314,9.5,4.25,0,0,0,0
2006-02-01,-0.42844901456726703,10.673825353674204,3.5785288270377746,2.4,0.0,-0.010606801169740443,-0.04506450862559941,0.07311688821028728,9.5,4.25,0,0,0,0
2006-03-01,-0.6028636021100153,8.604137674816092,3.6779324055665974,2.327272727272727,0.0,0.004538174602326084,0.020299324542088826,-0.030514915390182473,9.5,4.25,0,0,0,0
2006-04-01,-2.5039123630672955,7.417796548278854,2.7370478983382185,2.5818181818181816,0.0,0.0189325132878313,0.10936112041842794,0.033319731372440486,9.5,4.25,0,0,0,0
2006-05-01,3.761242845461976,7.311019414533049,5.039525691699609,2.6545454545454548,0.0,0.03925063339461832,0.010324153360213195,0.06867613103661885,9.5,4.25,0,0,0,0
2006-06-01,6.290849673202614,6.777664447263976,4.612365063788015,2.5545454545454542,0.0,-0.0049990504249621814,-0.005633483342045054,0.010286585118381097,8.8,4.25,0,0,0,0
2006-07-01,6.6825775656324415,7.416414184735176,3.700097370983446,2.5454545454545454,0.0,0.0009586203662548254,0.05913295205463598,0.036547051500817496,8.5,4.25,0,0,0,0
2006-08-01,4.63472113118617,7.416414184735176,5.325443786982231,2.4363636363636365,0.0,0.010469841970268012,-0.008848535241420485,-0.06381243846040352,8.5,4.25,0,0,0,0
2006-09-01,1.1424219345011366,9.128229550228962,3.8872691933916403,1.9727272727272727,0.0,-0.005345938788200888,-0.14496179418462063,0.03144566124172776,8.5,4.25,0,0,0,0
2006-10-01,1.6973125884017115,10.966861762670877,3.9805825242718473,1.8090909090909093,0.0,-0.01002935632633295,-0.07019000474571246,0.07900945940749704,8.5,4.25,0,0,0,0
2006-11-01,7.069219440353458,11.624768057706468,4.038461538461546,2.018181818181818,0.0,0.0185605088142351,0.004008095602802797,-0.011444304372592029,8.5,4.25,0,0,0,0
2006-12-01,9.538002980625947,11.624768057706447,5.973025048169567,2.109090909090909,0.0,0.02761155021929751,0.04787598286377737,-0.025965398835934295,8.5,4.25,0,0,0,0
2007-01-01,11.66666666666667,10.852659978255907,4.816955684007707,1.9909090909090912,0.0,-0.014759289987540836,-0.13078346381663009,-0.04116813966504829,8.5,4.25,0,0,0,0
2007-02-01,7.917383820998292,9.545948858669394,5.086372360844527,1.9727272727272727,0.0,0.003438409233189832,0.07287251981029685,0.01977651797644331,8.5,4.25,0,0,0,0
2007-03-01,6.974981046247142,10.095326736596544,5.465004793863848,2.0999999999999996,0.0,0.01280440488359691,0.051421078806617615,-0.004430483384929573,8.5,4.25,0,0,0,0
2007-04-01,9.14927768860354,10.537476643169219,3.42530922930544,2.090909090909091,0.0,0.019652228585120834,0.07098125875008598,-0.003977845783417422,8.5,4.25,0,0,0,0
2007-05-01,5.516154452324673,10.64746418211766,3.8570084666039506,1.9727272727272724,0.0,0.002724449285038011,0.0015300740647861133,-0.013128709192072208,8.5,4.25,0,0,0,0
2007-06-01,6.91775557263643,12.968739654469807,3.658536585365857,1.9909090909090907,0.0,-0.008435090904498121,0.04546626734952053,0.1306558343404225,8.0,4.25,0,0,0,0
2007-07-01,5.592841163310958,13.528545103699074,3.6619718309859106,1.9272727272727272,0.0,0.021354940781613596,0.07639806953050066,0.06663062814593523,8.0,4.25,0,0,0,0
2007-08-01,9.30930930930931,14.209716374321268,4.026217228464413,1.7454545454545454,0.0,-0.00731117420354388,-0.04836286522247857,0.08565418462679641,8.0,4.25,0,0,0,0
2007-09-01,5.195783132530107,14.43365699466308,3.741814780168373,2.090909090909091,0.0,0.019539127159216463,0.09041024244518692,0.22893508052527345,8.0,4.25,0,0,0,0
2007-10-01,13.769123783031967,14.768258330904803,3.9215686274509887,2.5090909090909093,0.0,0.02456157605160736,0.06560429330018103,0.025999518396692345,8.0,4.25,0,0,0,0
2007-11-01,4.126547455295726,15.21921415931702,2.4029574861367697,2.9818181818181815,0.0,0.030618663852557848,0.10825003778578068,-0.04059526961023341,8.0,4.25,0,0,0,0
2007-12-01,0.2721088435374108,16.589512048228585,0.727272727272732,2.9909090909090907,0.0,-0.006171535346853219,-0.020108360078840093,0.1357948781481797,8.0,4.25,0,0,0,0
2008-01-01,4.948939512961514,19.373739201619156,3.5845588235294157,3.2272727272727266,0.0,0.009235401433916657,0.01298497070110649,0.005521310193344675,10.0,4.25,0,0,0,0
2008-02-01,7.177033492822971,21.86563634201084,2.8310502283104944,3.3272727272727267,0.0,0.001259853518862819,0.029312092468066098,0.13679117252255768,10.0,4.25,0,0,0,0
2008-03-01,2.2678951098511924,26.244042438130965,1.2727272727272698,3.6181818181818177,0.0,0.049502916042580836,0.08667230136529103,0.03405031796933233,10.0,4.25,0,0,0,0
2008-04-01,2.941176470588225,30.157607753713034,3.5878564857405593,3.309090909090909,0.0,0.01887464160270058,0.0656961269671461,-0.19385198215019095,10.066666666666666,4.25,0,0,0,0
2008-05-01,4.854368932038833,31.063276992555956,-1.0869565217391353,3.809090909090909,-0.012831897937493952,-0.02608739420390327,0.12006606424500355,-0.09694407980977271,12.0,4.25,0,0,0,0
2008-06-01,0.7907979870596549,29.26788963649354,-0.814479638009058,4.1,-0.027180468424508275,-0.02905613522627526,0.06997441300794716,0.058457312352370394,12.0,4.25,0,0,0,0
2008-07-01,2.9661016949152685,26.845710244882692,-1.5398550724637694,4.109090909090909,-0.0018261938716985782,0.013925100677026236,0.00986648152823566,-0.06021730209697562,12.0,4.25,0,0,0,0
2008-08-01,-3.2280219780219666,25.96308601852666,-2.6102610261026005,3.972727272727273,0.0003096726784566073,-0.046837605497089596,-0.14787558035999293,0.003530033147224998,12.0,4.25,0,0,0,0
2008-09-01,-1.5032211882605506,24.607318947877154,-3.3363390441839558,3.8818181818181814,0.0017370278304578157,-0.04285978323726414,-0.13942632184860937,-0.10826409627729028,12.0,4.25,1,0,0,0
2008-10-01,-21.149144254278728,23.154172371225478,-5.570530098831982,3.3454545454545452,0.03840028190059419,-0.03358156934020795,-0.31549025430875943,-0.21915974807613914,12.0,3.75,1,0,0,0
2008-11-01,-27.344782034346103,22.31065064265545,-8.664259927797824,2.354545454545455,0.17445201065178462,0.12465345561812247,-0.29776282125893605,-0.045407011144848575,12.0,3.25,1,0,0,0
2008-12-01,-24.287652645861613,22.31065064265545,-11.823104693140785,1.7909090909090908,0.23324367167561988,0.2916242385073704,-0.2666743340807356,-0.03002954360486587,12.0,2.5,1,0,0,0
2009-01-01,-30.838323353293408,22.31065064265543,-16.592724046140194,1.3454545454545455,0.015527981069157537,0.004715865476787595,0.05908907445090694,0.08269868799902369,12.0,2.0,1,0,0,0
2009-02-01,-27.827380952380953,20.881509641962246,-17.673179396092355,1.290909090909091,0.0,-0.04287438333629723,-0.04695296263420001,-0.06223080812771986,12.0,2.0,1,0,0,0
2009-03-01,-26.611226611226613,18.086561442148085,-17.863554757630162,0.6181818181818182,0.0,0.018796730428259245,0.10863157592515771,0.027627893200837583,12.0,1.5,1,0,0,0
2009-04-01,-28.57142857142857,15.56677060633116,-19.804618117229133,0.6090909090909091,0.0,0.012818402198163437,0.07499726299728993,0.010728360923343061,12.0,1.25,1,0,0,0
2009-05-01,-29.34472934472935,14.654101144484532,-15.75091575091575,0.009090909090909078,-0.006125130087542896,0.020936807497233367,0.14552325366780838,0.11329744329679947,12.0,1.0,1,0,0,0
2009-06-01,-26.533523537803127,14.995333588366911,-15.328467153284675,-0.22727272727272735,-0.004873663630687197,0.026478621311117223,0.17318092230465343,-0.01867089239466857,11.466666666666667,1.0,1,0,0,0
2009-07-01,-25.445816186556936,15.457626386712153,-14.627414903403867,-0.6545454545454544,0.004239933615138192,0.010030256001458682,-0.06702770361872279,-0.13225832211750976,11.0,1.0,1,0,0,0
2009-08-01,-23.704755145493262,15.342053187125826,-14.140480591497228,-0.24545454545454543,0.020509713858579914,0.032013667196315154,0.10226357640462513,-0.06655350919566771,10.516129032258064,1.0,1,0,0,0
2009-09-01,-19.54941860465116,14.999791901704107,-11.660447761194026,-0.4818181818181818,0.02434743484317048,0.045391312689950336,-0.046924883810747,-0.0961197640609166,10.25,1.0,1,0,0,0
2009-10-01,-8.139534883720934,14.095172103067299,-10.561370123691717,-0.33636363636363636,0.00014389174365447843,0.01695972215143282,0.08056910660879968,0.03978313618152107,10.25,1.0,1,0,0,0
2009-11-01,4.909090909090907,13.645535956848299,-6.521739130434789,0.29090909090909084,-0.0007245483103730521,0.006224157973384603,0.0457987964670048,0.0594947864956854,10.25,1.0,1,0,0,0
2009-12-01,5.197132616487465,12.309839158139035,-3.99181166837258,0.6909090909090909,-0.002075276662178105,-0.02045129380240729,-0.03504145478634868,-0.022944027038386494,10.25,1.0,1,0,0,0
2010-01-01,13.311688311688297,11.109248068984968,0.8510638297872353,0.7090909090909091,0.002398543204656267,-0.02133853259809726,0.029465641298004996,-0.024841472610089177,10.25,1.0,0,0,0,0
2010-02-01,8.350515463917517,11.547117026892328,1.4023732470334282,0.6636363636363636,0.00041290300047469586,-0.04255775624768576,-0.03105343566739638,-0.03639620868178639,10.25,1.0,0,0,0,0
2010-03-01,13.975448536355039,10.997081933071362,5.027322404371581,1.3636363636363635,-0.004151948776628611,-0.01206966059624115,0.05888556806456968,-0.015191762404684894,10.25,1.0,0,0,0,0
2010-04-01,17.700000000000003,9.676997707901048,6.533776301218164,1.481818181818182,-0.005208173143315786,-0.017088623896734045,0.05978241679744123,0.009349990163062039,10.25,1.0,0,0,0,0
2010-05-01,15.221774193548377,8.476552956869288,6.304347826086953,1.6,-5.155391713529411e-07,-0.06194029404875767,-0.10729275535587046,-0.06017914483403963,10.25,1.0,0,0,0,0
2010-06-01,13.10679611650485,6.867108550981027,7.219827586206895,1.4909090909090907,-0.0012611528498474023,-0.03369058003536507,-0.011883840115603839,-0.14131969157042068,9.675,1.0,0,0,0,0
2010-07-01,8.647654093836232,6.7601344683473785,4.525862068965525,1.781818181818182,-0.0017927849915868599,0.039455946944656706,-0.0019503630251760384,0.21666652591084468,8.725806451612904,1.0,0,0,0,0
2010-08-01,10.51162790697675,8.257771625218012,5.489773950484378,1.7090909090909092,-0.0014258070173562842,0.012098500774740284,0.016580455289523677,0.22915193241534926,7.967741935483871,1.0,0,0,0,0
2010-09-01,11.382113821138207,10.51314186741006,3.2734952481520585,1.9454545454545453,0.0025374376935776155,0.011099798323271681,0.0038168579739137343,0.09826532794840492,7.75,1.0,0,0,0,0
2010-10-01,10.632911392405052,10.075032286171549,5.106382978723412,2.118181818181818,1.8989520578660546e-05,0.06582194732081392,0.07102934204658506,-0.00531976258587008,7.75,1.0,0,0,0,0
2010-11-01,11.525129982668968,9.204013237418462,4.545454545454564,2.0090909090909093,0.002184553412294399,-0.011620290269773292,0.03386357092717862,0.014141236281767,7.75,1.0,0,0,0,0
2010-12-01,12.180579216354337,9.095783293674732,4.904051172707891,2.4,0.003514329618080847,-0.03457511471545516,0.06272133888576992,0.11186053624813841,7.75,1.0,0,0,0,0
2011-01-01,9.455587392550125,8.238449043822671,5.063291139240511,2.618181818181818,-0.0007552720331998053,0.01113969215118571,0.029391103415054687,0.06331984161371107,7.75,1.0,0,0,0,0
2011-02-01,10.275927687916276,7.176246403549613,7.021276595744674,2.7636363636363632,-0.0011206599908648585,0.02089464422160603,0.05482448967620712,0.06394506090499164,7.75,1.0,0,0,0,0
2011-03-01,8.699254349627171,7.707347723686131,4.3704474505723345,2.909090909090909,0.00039933364467525934,0.02316977271239118,0.10399618388673293,-0.09444625664562789,7.75,1.0,0,0,0,0
2011-04-01,5.522514868309258,9.435850796483503,3.950103950103956,2.9818181818181815,0.0026382058966372135,0.03486821284516628,0.06759657413200415,0.05937902637256087,7.75,1.25,0,0,0,0
2011-05-01,9.011373578302706,10.977200807701571,2.862985685071573,2.854545454545455,0.0012104202845932832,-0.0009274493254816107,-0.07291885587784641,0.055419240619974275,7.75,1.25,0,0,0,0
2011-06-01,7.811158798283246,11.868583946719236,-0.703517587939706,2.8090909090909095,-0.0001688973083102674,-0.0007590096382354972,-0.02078535125529779,-0.08468494577275809,7.75,1.25,0,0,0,0
2011-07-01,9.144792548687564,10.635563482376643,3.402061855670091,2.781818181818182,-0.0002567380863807145,-0.007790693475540511,0.01937875530032862,-0.07156949517703204,7.75,1.5,0,0,0,0
2011-08-01,10.35353535353536,8.886384613090037,1.9387755102040938,2.627272727272727,-1.0117113684593448e-05,0.0033804092881362102,-0.07133616459426051,0.07351796930867849,7.75,1.5,0,0,0,0
2011-09-01,8.19140308191404,5.923489793686221,1.3292433537832382,3.027272727272727,0.00021417767680009803,-0.034500626066565676,0.003307662990205351,-0.03468670727843115,7.75,1.5,0,0,0,0
2011-10-01,7.475209763539281,5.396507257399241,-0.4048582995951344,3.0454545454545454,0.00023128303140396156,-0.010590752875047738,-0.009683742390683037,-0.0890128991165513,7.75,1.5,0,0,0,0
2011-11-01,6.21600621600622,5.186344730465242,0.2022244691607611,3.0454545454545454,0.0011587245560558124,-0.006843560516339053,0.05416364466264145,-0.028086728610056788,7.75,1.25,0,0,0,0
