date,ukr_ip_yoy_actual,ukr_cpi_yoy_actual,ukr_ip_yoy_counterfactual,ukr_cpi_yoy_counterfactual,inflation_gap_actual_minus_cf
2018-08-01,0.8146639511201537,9.021303162422,2.463450022099416,10.171200548952138,-1.149897386530137
2018-09-01,1.5701668302257057,8.914419531870577,1.3575914870144272,9.988973208397429,-1.0745536765268522
2018-10-01,2.707581227436817,9.452534252877886,2.523969860012141,10.538785276833813,-1.0862510239559278
2018-11-01,1.8884892086330929,9.994915492981304,1.886514756729563,9.953369235204274,0.04154625777703025
2018-12-01,1.0820559062218127,9.777103779133832,2.2513251953732705,8.472168591791563,1.3049351873422683
2019-01-01,-1.0773751224289807,9.2363298688918,-0.34607634765782525,7.395845051517895,1.8404848173739055
2019-02-01,-1.7017017017017078,8.803281980412514,-0.8006684554419995,6.798536988112509,2.0047449923000054
2019-03-01,2.4644549763033208,8.588043044744055,2.339699575525569,6.872470232231577,1.7155728125124776
2019-04-01,4.417670682730934,8.803495511102689,3.7621437301695275,7.862354879046658,0.9411406320560305
2019-05-01,3.264094955489627,9.565119979680436,2.7989583752319716,8.118335749937936,1.4467842297424998
2019-06-01,0.5020080321285203,9.017294379782005,0.8615002152833733,7.818434829999035,1.19885954978297
2019-07-01,1.688182720953324,9.127080174726409,1.2678828545668535,7.856557868740332,1.270522305986077
2019-08-01,1.21212121212122,8.799698934202226,-0.02630167842888098,7.489373349071142,1.3103255851310838
2019-09-01,0.2898550724637738,7.51844634616452,-0.32228595964413553,6.494206070404161,1.0242402757603593
2019-10-01,-2.811950790861162,6.461234484353651,-2.5361174467019234,5.5222443217600325,0.9389901625936181
2019-11-01,-5.825242718446599,5.096346862759371,-5.722199690361764,5.1252519485549906,-0.028905085795619456
2019-12-01,-6.690454950936664,4.053724374041523,-6.525202071504003,5.417563312125693,-1.3638389380841698
2020-01-01,-4.851485148514856,3.229536458207538,-3.946715209246931,5.145931444736781,-1.9163949865292427
2020-02-01,-1.0183299389002087,2.407808804808864,-0.19527847383410446,4.33001638503358,-1.9222075802247156
